#airframe_info, log_version="1.03", log_content_version="1.01", Product="TXi", airframe_name="Piper PA-32-300", unit_software_part_number="006-B2014-2H", unit_software_version="3.50", system_software_part_number="006-B2014-2H", system_id="71D005BA55FCE", tail_number="N898CP", unit="GDU1", unit_cycle="1058", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,     G,      G,   deg,   deg, volts, volts,  amps,  amps,     volts,     volts,     amps,     amps,   gals,   gals,   gals,      lbs,      lbs,      lbs,     gals,     gals,       lbs,       lbs,      gph,      psi,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  deg F/min,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,    deg F,    deg F,   deg F,   deg F,   deg F,   deg F,   deg F,     psi,         %,     rpm,       %,       rpm,      %,   deg C,      gph,      psi,   deg F,     psi,     Hg,    rpm,       %,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  deg F/min,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,     psi,         %,     rpm,       %,       rpm,      %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,    deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt,       ft, bool,   bool,       bool,     bool,        bool,     bool,    bool,         ft lbs,          #,            s,         Hg,         Hg,         deg,        bool,        bool,     gals,         lbs,         ft lbs,       bool,     bool,        bool,     bool,    bool,   deg C,     G,            bool,            bool,         bool,         bool,            bool,            bool, crc16
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll, LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2, bus1volts, bus2volts, alt1amps, alt2amps,  FQtyL,  FQtyC,  FQtyR, FQtyLlbs, FQtyClbs, FQtyRlbs, FQtyAux1, FQtyAux2, FQtyA1lbs, FQtyA2lbs, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 CHT CLD, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6, E1 CarbT, E2 CarbT, E1 TIT1, E2 TIT1,  E1 IAT,  E1 CDT, E1 PEGT, E1 Torq, E1 Torq %,   E1 NP, E1 NP %, E1 NG RPM,  E1 NG,  E1 ITT, E2 FFlow, E2 FPres, E2 OilT, E2 OilP, E2 MAP, E2 RPM, E2 %Pwr, E2 CHT1, E2 CHT2, E2 CHT3, E2 CHT4, E2 CHT5, E2 CHT6, E2 CHT CLD, E2 EGT1, E2 EGT2, E2 EGT3, E2 EGT4, E2 EGT5, E2 EGT6,  E2 IAT,  E2 CDT, E2 PEGT, E2 Torq, E2 Torq %,   E2 NP, E2 NP %, E2 NG RPM,  E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PitchC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas, AltPress,  WoW, OnGrnd, E1 InrtSep, E1 Bleed, E1 Ignition, E1 Start, E1 Beta, E1 Torq ft lbs,     LogIdx,      SysTime, Vac1 Press, Vac2 Press, Rudder Trim, Fuel Slct L, Fuel Slct R, FQtyAuxC, FQtyAuxClbs, E2 Torq ft lbs, E2 InrtSep, E2 Bleed, E2 Ignition, E2 Start, E2 Beta, EIS OAT, LonAc, E1 Prop Feather, E2 Prop Feather, E1 Cndtn Lvr, E2 Cndtn Lvr, E1 SRL Computer, E2 SRL Computer, LogCheck
2023-08-12, 13:07:59,  +00:00,    X26,   28.0397044,  -81.5016289,  3497.0, 29.92,  3714.4,  24.2, 121.40, 129.91,  127.02,   2.48, -24.75,  0.03,   0.06, 143.1, 145.2,      ,      ,      ,      ,      14.2,          ,     10.3,         ,  16.40,       ,   0.00,    98.40,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    20.27,    21.79,  217.52,   68.15,  22.54, 2481.4,        ,  342.56,  322.25,  340.11,  334.56,  333.22,  311.94,        -16, 1238.89, 1218.08, 1243.66, 1219.01, 1250.02, 1203.02,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3620.5, 131, GPS1,  110.5, 110.75,       , -0.050,       ,   5.18,  64.9,   55.2,  110.6,   -6.6,       ,      ,       , -23.2,    2.3, 185.0, 3DDiff, 3704,      ,     10,  11.5,     20,   3497.0,     ,      0,           ,         ,            ,         ,        ,               ,       1552,       1562.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.04,                ,                ,             ,             ,                ,                , E916
2023-08-12, 13:08:00,  +00:00,    X26,   28.0392749,  -81.5011521,  3499.0, 29.92,  3716.9,  24.2, 121.13, 129.79,  137.32,   2.37, -24.61,  0.04,   0.07, 139.6, 141.7,      ,      ,      ,      ,      14.3,          ,     10.4,         ,  16.40,       ,   0.00,    98.40,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    20.15,    21.78,  217.34,   68.37,  22.58, 2468.7,        ,  342.50,  322.21,  339.67,  334.41,  333.05,  311.81,        -30, 1238.53, 1216.53, 1241.16, 1217.81, 1247.52, 1201.24,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3623.0, 131, GPS1,  110.5, 110.75,       , -0.050,       ,   5.14,  59.4,   55.1,  110.5,   -6.6,       ,      ,       , -23.2,    2.2, 157.5, 3DDiff, 3704,      ,     10,  11.5,     20,   3499.0,     ,      0,           ,         ,            ,         ,        ,               ,       1553,       1563.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.03,                ,                ,             ,             ,                ,                , 6D18
2023-08-12, 13:08:01,  +00:00,    X26,   28.0388735,  -81.5006463,  3501.0, 29.92,  3720.3,  24.2, 120.91, 129.71,  136.40,   2.21, -24.48,  0.03,   0.06, 136.1, 138.2,      ,      ,      ,      ,      14.3,          ,     10.4,         ,  16.50,       ,   0.00,    99.00,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    20.12,    21.78,  217.11,   68.86,  22.53, 2466.8,        ,  340.52,  321.85,  339.79,  334.67,  332.23,  311.17,        -30, 1236.92, 1215.35, 1237.93, 1216.00, 1245.49, 1198.25,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3626.3, 131, GPS1,  110.5, 110.75,       , -0.051,       ,   5.17,  53.9,   55.1,  110.5,   -6.6,       ,      ,       , -23.3,    2.0, 122.0, 3DDiff, 3704,      ,     10,  11.5,     20,   3501.0,     ,      0,           ,         ,            ,         ,        ,               ,       1554,       1564.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.04,                ,                ,             ,             ,                ,                , 6578
2023-08-12, 13:08:02,  +00:00,    X26,   28.0384989,  -81.5001076,  3503.0, 29.92,  3721.9,  24.2, 120.79, 129.69,  128.23,   2.03, -24.36,  0.03,   0.05, 132.5, 134.7,      ,      ,      ,      ,      14.3,          ,     10.2,         ,  16.50,       ,   0.00,    99.00,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    20.06,    21.75,  217.12,   68.42,  22.50, 2459.4,        ,  341.66,  321.82,  339.39,  333.95,  332.51,  311.46,        -30, 1235.57, 1214.12, 1236.61, 1214.86, 1244.89, 1198.44,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3627.9, 131, GPS1,  110.5, 110.75,       , -0.051,       ,   5.19,  49.3,   55.1,  110.5,   -6.6,       ,      ,       , -23.1,    1.9,  90.6, 3DDiff, 3704,      ,     10,  11.0,     20,   3503.0,     ,      0,           ,         ,            ,         ,        ,               ,       1555,       1565.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.03,                ,                ,             ,             ,                ,                , 5F68
2023-08-12, 13:08:03,  +00:00,    X26,   28.0381450,  -81.4995403,  3504.0, 29.92,  3722.9,  24.2, 120.68, 129.71,  110.83,   1.88, -24.22,  0.03,   0.05, 128.9, 131.2,      ,      ,      ,      ,      14.2,          ,     10.3,         ,  16.50,       ,   0.00,    99.00,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    20.00,    21.76,  216.99,   68.54,  22.51, 2457.0,        ,  341.85,  321.72,  339.11,  333.76,  332.45,  311.40,        -16, 1235.59, 1212.72, 1235.51, 1213.83, 1243.64, 1198.09,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3628.9, 131, GPS1,  110.5, 110.75,       , -0.051,       ,   5.45,  43.8,   55.0,  110.5,   -6.6,       ,      ,       , -21.0,    1.9,  55.1, 3DDiff, 3704,      ,     10,  11.0,     20,   3504.0,     ,      0,           ,         ,            ,         ,        ,               ,       1556,       1566.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.04,                ,                ,             ,             ,                ,                , 84EA
2023-08-12, 13:08:04,  +00:00,    X26,   28.0378442,  -81.4989761,  3504.0, 29.92,  3723.3,  24.2, 120.64, 129.75,   90.77,   1.72, -24.08,  0.03,   0.06, 125.6, 127.8,      ,      ,      ,      ,      14.2,          ,     10.5,         ,  16.50,       ,   0.00,    99.00,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    19.99,    21.76,  216.72,   68.61,  22.64, 2451.5,        ,  341.49,  321.66,  339.03,  333.40,  332.20,  310.68,        -16, 1235.98, 1212.12, 1235.02, 1212.94, 1241.92, 1197.16,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3629.3, 131, GPS1,  110.6, 110.75,       , -0.050,       ,   5.34,  39.9,   55.0,  110.5,   -6.6,       ,      ,       , -19.8,    1.8,  19.7, 3DDiff, 3704,      ,     10,  11.5,     20,   3504.0,     ,      0,           ,         ,            ,         ,        ,               ,       1557,       1567.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.03,                ,                ,             ,             ,                ,                , 2845
2023-08-12, 13:08:05,  +00:00,    X26,   28.0375528,  -81.4983617,  3504.0, 29.92,  3723.1,  24.2, 120.72, 129.85,   67.43,   1.68, -23.75,  0.03,   0.08, 121.9, 124.3,      ,      ,      ,      ,      14.2,          ,     10.2,         ,  16.50,       ,   0.00,    99.00,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    19.92,    21.75,  216.75,   68.68,  22.60, 2453.6,        ,  341.15,  321.78,  338.79,  333.29,  331.97,  310.92,        -16, 1234.68, 1210.93, 1234.84, 1211.61, 1241.02, 1195.64,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3629.2, 131, GPS1,  110.6, 110.75,       , -0.049,       ,   5.65,  35.4,   55.0,  110.5,   -6.6,       ,      ,       , -19.0,    1.8, -11.8, 3DDiff, 3704,      ,     10,  11.5,     20,   3504.0,     ,      0,           ,         ,            ,         ,        ,               ,       1558,       1568.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.04,                ,                ,             ,             ,                ,                , EAFF
2023-08-12, 13:08:06,  +00:00,    X26,   28.0373123,  -81.4977517,  3503.0, 29.92,  3723.2,  24.2, 120.71, 129.95,   37.01,   1.70, -22.80,  0.03,   0.09, 118.6, 121.0,      ,      ,      ,      ,      14.3,          ,     10.4,         ,  16.50,       ,   0.00,    99.00,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    19.92,    21.74,  216.64,   68.48,  22.64, 2451.5,        ,  341.03,  321.61,  338.61,  332.89,  331.81,  310.73,        -23, 1232.98, 1210.12, 1234.57, 1210.51, 1240.01, 1194.76,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3629.2, 131, GPS1,  110.6, 110.75,       , -0.048,       ,   5.76,  30.9,   54.9,  110.5,   -6.6,       ,      ,       , -15.1,    1.8, -11.8, 3DDiff, 3704,      ,     10,  11.5,     20,   3503.0,     ,      0,           ,         ,            ,         ,        ,               ,       1559,       1569.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.03,                ,                ,             ,             ,                ,                , C50F
2023-08-12, 13:08:07,  +00:00,    X26,   28.0370938,  -81.4971239,  3503.0, 29.92,  3722.6,  24.2, 120.76, 130.02,    9.02,   1.83, -20.81,  0.03,   0.07, 115.2, 117.7,      ,      ,      ,      ,      14.3,          ,     10.5,         ,  16.60,       ,   0.00,    99.60,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    19.92,    21.74,  216.44,   68.29,  22.59, 2441.7,        ,  340.85,  321.59,  338.47,  332.56,  331.64,  310.71,        -23, 1231.47, 1209.31, 1233.46, 1209.91, 1238.20, 1193.90,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3628.7, 131, GPS1,  110.6, 110.75,       , -0.047,       ,   5.83,  27.3,   54.9,  110.5,   -6.6,       ,      ,       , -11.4,    1.9,   7.9, 3DDiff, 3704,      ,     10,  11.5,     20,   3503.0,     ,      0,           ,         ,            ,         ,        ,               ,       1560,       1570.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.04,                ,                ,             ,             ,                ,                , 7A33
2023-08-12, 13:08:08,  +00:00,    X26,   28.0369030,  -81.4964639,  3504.0, 29.92,  3723.2,  24.2, 120.76, 130.04,   -1.33,   2.12, -18.23,  0.03,   0.08, 112.3, 114.6,      ,      ,      ,      ,      14.3,          ,     10.4,         ,  16.60,       ,   0.00,    99.60,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    19.91,    21.73,  216.32,   68.30,  22.54, 2428.7,        ,  339.59,  321.23,  338.62,  332.65,  331.10,  310.10,        -23, 1229.29, 1207.39, 1231.92, 1209.45, 1236.76, 1192.64,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3629.2, 131, GPS1,  110.6, 110.75,       , -0.045,       ,   5.52,  24.3,   54.9,  110.5,   -6.6,       ,      ,       ,  -8.0,    2.0,  47.2, 3DDiff, 3704,      ,     10,  11.0,     20,   3504.0,     ,      0,           ,         ,            ,         ,        ,               ,       1561,       1571.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.03,                ,                ,             ,             ,                ,                , 10E3
2023-08-12, 13:08:09,  +00:00,    X26,   28.0367467,  -81.4958256,  3506.0, 29.92,  3725.0,  24.2, 120.78, 129.97,    7.05,   2.34, -15.47,  0.03,   0.07, 109.9, 112.0,      ,      ,      ,      ,      14.3,          ,     10.3,         ,  16.60,       ,   0.00,    99.60,         ,     0.00,    13.50,    16.70,     81.00,    100.20,    19.82,    21.72,  216.31,   68.15,  22.69, 2424.0,        ,  340.35,  320.96,  337.96,  332.12,  331.27,  310.13,        -21, 1228.45, 1206.09, 1232.66, 1208.20, 1235.14, 1193.11,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3631.0, 131, GPS1,  110.6, 110.75,       , -0.044,       ,   4.96,  23.9,   54.8,  110.5,   -6.6,       ,      ,       ,  -4.8,    2.1, 114.2, 3DDiff, 3704,      ,     10,  11.0,     20,   3506.0,     ,      0,           ,         ,            ,         ,        ,               ,       1562,       1572.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.04,                ,                ,             ,             ,                ,                , 18AC
2023-08-12, 13:08:10,  +00:00,    X26,   28.0366095,  -81.4951529,  3509.0, 29.92,  3727.7,  24.2, 120.68, 129.79,   41.41,   2.56, -12.48,  0.02,   0.04, 107.9, 109.9,      ,      ,      ,      ,      14.3,          ,     10.5,         ,  16.60,       ,   0.00,    99.60,         ,     0.00,    13.60,    16.70,     81.60,    100.20,    19.76,    21.71,  216.13,   68.49,  22.83, 2417.2,        ,  340.41,  320.88,  337.81,  331.86,  331.17,  310.30,        -21, 1228.40, 1205.41, 1231.75, 1206.16, 1234.46, 1191.86,         ,         ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,         ,         ,        ,        ,       ,       ,        ,        ,        ,        ,        ,        ,        ,          0,        ,        ,        ,        ,        ,        ,        ,        ,        ,        ,          ,        ,        ,          ,       ,        ,  3633.7, 131, GPS1,  110.6, 110.75,       , -0.043,       ,   4.62,  23.5,   54.8,  110.5,   -6.6,       ,      ,       ,  -1.8,    2.1, 173.2, 3DDiff, 3704,      ,     10,  11.5,     20,   3509.0,     ,      0,           ,         ,            ,         ,        ,               ,       1563,       1573.3,           ,           ,            ,            ,            ,         ,            ,               ,           ,         ,            ,         ,        ,        ,  0.03,                ,                ,             ,             ,                ,                , 63FF
